Location,Country,County,CSV,Grid Reference,Latitude,Longitude,Elevation
CHESTER-SEWAGE-WORKS,England,Cheshire,CHESTER-SEWAGE-WORKS.csv,SJ393667,53.194,-2.910,16
CHESTER-WW,England,Cheshire,CHESTER-WW.csv,SJ418666,53.194,-2.872,85
CHESTER-WW,England,Cheshire,CHESTER-WW-2.csv,SJ420665,53.192,-2.870,85
CHESTERFIELD,England,Derbyshire,CHESTERFIELD.csv,SK385715,53.239,-1.425,250
CHESTERFIELD-LINACRE-RES,England,Derbyshire,CHESTERFIELD-LINACRE-RES.csv,SK336725,53.249,-1.497,490
CHESTERFIELD-LINACRE-RES,England,Derbyshire,CHESTERFIELD-LINACRE-RES-2.csv,SK335723,53.247,-1.499,475
CHESWARDINE-HALL,England,Shropshire,CHESWARDINE-HALL.csv,SJ724308,52.874,-2.412,530
CHESWARDINE-KNIGHTON-RES,England,Shropshire,CHESWARDINE-KNIGHTON-RES.csv,SJ735283,52.852,-2.395,351
CHESWARDINE-KNIGHTON-RES,England,Shropshire,CHESWARDINE-KNIGHTON-RES-2.csv,SJ735283,52.852,-2.395,351
CHESWICK,England,Northumberland,CHESWICK.csv,NU028463,55.711,-1.956,110
CHEVIOT-BROADSTRUTHER,England,Northumberland,CHEVIOT-BROADSTRUTHER.csv,NT932234,55.504,-2.109,1692
CHEW-MAGNA,England,Somerset,CHEW-MAGNA.csv,ST569632,51.366,-2.620,180
CHEWTON-MENDIP-THE-PRIORY,England,Somerset,CHEWTON-MENDIP-THE-PRIORY.csv,ST590526,51.271,-2.589,580
CHEWTON-MENDIP-THE-PRIORY,England,Somerset,CHEWTON-MENDIP-THE-PRIORY-2.csv,ST590526,51.271,-2.589,580
CHICHESTER-CHILGROVE,England,Sussex,CHICHESTER-CHILGROVE.csv,SU834144,50.923,-0.815,253
CHICHESTER-EARTHAM-HOUSE,England,Sussex,CHICHESTER-EARTHAM-HOUSE.csv,SU938092,50.875,-0.668,240
CHICHESTER-GOODWOOD,England,Sussex,CHICHESTER-GOODWOOD.csv,SU886088,50.872,-0.742,165
CHICHESTER-GOODWOOD,England,Sussex,CHICHESTER-GOODWOOD-2.csv,SU891083,50.868,-0.734,135
CHICHESTER-MIX,England,Sussex,CHICHESTER-MIX.csv,SU860048,50.837,-0.779,53
CHICHESTER-MIX,England,Sussex,CHICHESTER-MIX-2.csv,SU860037,50.827,-0.779,32
CHICHESTER-MIX,England,Sussex,CHICHESTER-MIX-3.csv,SU859056,50.844,-0.780,62
CHICHESTER-SHOPWYKE,England,Sussex,CHICHESTER-SHOPWYKE.csv,SU887053,50.840,-0.742,61
CHICHESTER-SINGLETON-RECTORY,England,Sussex,CHICHESTER-SINGLETON-RECTORY.csv,SU877133,50.913,-0.754,240
CHICHESTER-WEST-DEAN,England,Sussex,CHICHESTER-WEST-DEAN.csv,SU864127,50.907,-0.773,190
CHICHESTER-WEST-STOKE-RECTORY,England,Sussex,CHICHESTER-WEST-STOKE-RECTORY.csv,SU823086,50.871,-0.832,176
CHICHESTER-WESTGATE,England,Sussex,CHICHESTER-WESTGATE.csv,SU856048,50.837,-0.785,40
CHICHESTER-WESTGATE,England,Sussex,CHICHESTER-WESTGATE-2.csv,SU856048,50.837,-0.785,40
CHICKENS-ROCK,Isle of Man,Isle of Man,CHICKENS-ROCK.csv,SC143639,54.038,-4.837,5
CHIEVELEY-PRIORS-COURT,England,Berkshire,CHIEVELEY-PRIORS-COURT.csv,SU486738,51.461,-1.302,403
CHILDWICKBURY-GDNS,England,Hertfordshire,CHILDWICKBURY-GDNS.csv,TL138102,51.779,-0.352,400
CHILHAM-LOWER-ENSDEN,England,Kent-stayed-Kent,CHILHAM-LOWER-ENSDEN.csv,TR074557,51.263,0.971,305
CHINGFORD-MILL,England,Essex,CHINGFORD-MILL.csv,TQ363925,51.615,-0.033,40
CHIPPENHAM-KINGTON-LANGLEY,England,Wiltshire,CHIPPENHAM-KINGTON-LANGLEY.csv,ST929770,51.492,-2.104,252
CHIPPENHAM-LACOCK,England,Wiltshire,CHIPPENHAM-LACOCK.csv,ST918692,51.422,-2.119,202
CHIPPERFIELD-LITTLE-CALLIPERS,England,Hertfordshire,CHIPPERFIELD-LITTLE-CALLIPERS.csv,TL049010,51.698,-0.484,407
CHIPPING-NORTON-HEYTHROP,England,Oxfordshire,CHIPPING-NORTON-HEYTHROP.csv,SP363266,51.937,-1.473,600
CHIPPING-NORTON-HEYTHROP,England,Oxfordshire,CHIPPING-NORTON-HEYTHROP-2.csv,SP363266,51.937,-1.473,600
CHIPPING-NORTON-KINGHAM,England,Oxfordshire,CHIPPING-NORTON-KINGHAM.csv,SP257237,51.911,-1.628,442
CHIPPING-NORTON-KINGHAM,England,Oxfordshire,CHIPPING-NORTON-KINGHAM-2.csv,SP257237,51.911,-1.628,442
CHIPPING-SODBURY-STANSHAWES-COURT,England,Gloucestershire,CHIPPING-SODBURY-STANSHAWES-COURT.csv,ST715819,51.535,-2.412,280
CHIPPING-SODBURY-THE-RIDGE,England,Gloucestershire,CHIPPING-SODBURY-THE-RIDGE.csv,ST723830,51.545,-2.401,375
CHIPSTEAD-HOW-GREEN-RES,England,Surrey-stayed-Surrey,CHIPSTEAD-HOW-GREEN-RES.csv,TQ283581,51.308,-0.161,528
CHIRBURY-MARRINGTON-HALL,England,Shropshire,CHIRBURY-MARRINGTON-HALL.csv,SO272974,52.570,-3.076,490
CHIRK-BRYNKINALT,Wales,Denbighshire,CHIRK-BRYNKINALT.csv,SJ302378,52.933,-3.040,300
CHIRK-CASTLE-GDNS,Wales,Denbighshire,CHIRK-CASTLE-GDNS.csv,SJ269380,52.934,-3.089,630
CHISLEHURST-HAWKWOOD,England,Kent-stayed-Kent,CHISLEHURST-HAWKWOOD.csv,TQ441694,51.405,0.070,300
CHISWICK-RHS,England,Middlesex-stayed-Middlesex,CHISWICK-RHS.csv,TQ208775,51.484,-0.260,14
CHISWICK-RHS,England,Middlesex-stayed-Middlesex,CHISWICK-RHS-2.csv,TQ208775,51.484,-0.260,25
CHOBHAM-MIX,England,Surrey-stayed-Surrey,CHOBHAM-MIX.csv,SU974619,51.349,-0.602,98
CHOBHAM-MIX,England,Surrey-stayed-Surrey,CHOBHAM-MIX-2.csv,SU973620,51.349,-0.604,80
CHOBHAM-MIX,England,Surrey-stayed-Surrey,CHOBHAM-MIX-3.csv,SU950611,51.342,-0.636,150
CHORLEY-CROOKE-HALL,England,Lancashire,CHORLEY-CROOKE-HALL.csv,SD576215,53.688,-2.644,265
CHRISTCHURCH-HURNBRIDGE,England,Hampshire,CHRISTCHURCH-HURNBRIDGE.csv,SZ126967,50.770,-1.823,19
CHURCH-STRETTON-CARDINGTON,England,Shropshire,CHURCH-STRETTON-CARDINGTON.csv,SO504952,52.552,-2.733,700
CHURCH-STRETTON-PREEN-MANOR,England,Shropshire,CHURCH-STRETTON-PREEN-MANOR.csv,SO543981,52.579,-2.676,700
CHURCH-STRETTON-PREEN-MANOR,England,Shropshire,CHURCH-STRETTON-PREEN-MANOR-2.csv,SO541982,52.580,-2.679,760
CHURCH-STRETTON-PREEN-MANOR,England,Shropshire,CHURCH-STRETTON-PREEN-MANOR-3.csv,SO541982,52.580,-2.679,750
CHURCH-STRETTON-SEWAGE-WORKS,England,Shropshire,CHURCH-STRETTON-SEWAGE-WORKS.csv,SO438909,52.513,-2.830,582
CHURCH-STRETTON-WOOLSTASTON,England,Shropshire,CHURCH-STRETTON-WOOLSTASTON.csv,SO452984,52.581,-2.810,800
CHURCH-STRETTON-WOOLSTASTON,England,Shropshire,CHURCH-STRETTON-WOOLSTASTON-2.csv,SO455984,52.581,-2.805,745
CHURCHSTOKE-MELLINGTON-HALL,Wales,Montgomeryshire,CHURCHSTOKE-MELLINGTON-HALL.csv,SO258918,52.519,-3.095,540
CHURCHSTOKE-MELLINGTON-HALL,Wales,Montgomeryshire,CHURCHSTOKE-MELLINGTON-HALL-2.csv,SO258918,52.519,-3.095,540
CHURT-FURZE-HILLS,England,Surrey-stayed-Surrey,CHURT-FURZE-HILLS.csv,SU849394,51.148,-0.788,390
CIRENCESTER-AGRIC-COLLEGE,England,Gloucestershire,CIRENCESTER-AGRIC-COLLEGE.csv,SP002013,51.710,-1.999,443
CIRENCESTER-ARGYLL-HOUSE,England,Gloucestershire,CIRENCESTER-ARGYLL-HOUSE.csv,SP026018,51.715,-1.964,350
CIRENCESTER-CLAREMONT-PLACE,England,Gloucestershire,CIRENCESTER-CLAREMONT-PLACE.csv,SP027014,51.712,-1.961,355
CIRENCESTER-CLAREMONT-PLACE,England,Gloucestershire,CIRENCESTER-CLAREMONT-PLACE-2.csv,SP027014,51.712,-1.961,357
CIRENCESTER-CLAREMONT-PLACE,England,Gloucestershire,CIRENCESTER-CLAREMONT-PLACE-3.csv,SP027014,51.712,-1.961,356
CIRENCESTER-CLAREMONT-PLACE,England,Gloucestershire,CIRENCESTER-CLAREMONT-PLACE-4.csv,SP027014,51.712,-1.961,366
CIRENCESTER-DOLLARWOOD-HOUSE,England,Gloucestershire,CIRENCESTER-DOLLARWOOD-HOUSE.csv,SP022021,51.718,-1.970,366
CIRENCESTER-DOLLARWOOD-HOUSE,England,Gloucestershire,CIRENCESTER-DOLLARWOOD-HOUSE-2.csv,SP022021,51.718,-1.970,366
CIRENCESTER-FURTHER-BARTON,England,Gloucestershire,CIRENCESTER-FURTHER-BARTON.csv,SP009012,51.710,-1.987,423
CIRENCESTER-FURTHER-BARTON,England,Gloucestershire,CIRENCESTER-FURTHER-BARTON-2.csv,SP009012,51.710,-1.987,423
CIRENCESTER-MIX,England,Gloucestershire,CIRENCESTER-MIX.csv,SP019023,51.720,-1.974,366
CIRENCESTER-MIX,England,Gloucestershire,CIRENCESTER-MIX-2.csv,SP028017,51.714,-1.960,108
CIRENCESTER-MIX,England,Gloucestershire,CIRENCESTER-MIX-3.csv,SP028017,51.714,-1.960,108
CIRENCESTER-MIX,England,Gloucestershire,CIRENCESTER-MIX-4.csv,SP022012,51.710,-1.969,375
CIRENCESTER-MIX,England,Gloucestershire,CIRENCESTER-MIX-5.csv,SP022009,51.707,-1.969,403
CIRENCESTER-THAMES-HEAD,England,Gloucestershire,CIRENCESTER-THAMES-HEAD.csv,ST985987,51.688,-2.022,350
CIRENCESTER-THE-FIRS,England,Gloucestershire,CIRENCESTER-THE-FIRS.csv,SP019031,51.727,-1.974,375
CIRENCESTER-WATERTON-HOUSE,England,Gloucestershire,CIRENCESTER-WATERTON-HOUSE.csv,SP065013,51.710,-1.907,360
CLACTON-ON-SEA,England,Essex,CLACTON-ON-SEA.csv,TM176148,51.790,1.154,55
CLARBESTON-PENTRY-PARK,Wales,Pembrokeshire,CLARBESTON-PENTRY-PARK.csv,SN011221,51.862,-4.890,320
CLARE-STANSFIELD-CORDELL-HALL,England,Suffolk,CLARE-STANSFIELD-CORDELL-HALL.csv,TL785540,52.155,0.608,300
CLAYGATE-HERTSLETS,England,Surrey-stayed-Surrey,CLAYGATE-HERTSLETS.csv,TQ155636,51.360,-0.343,106
CLEADON-PUMPING-STATION,England,Durham,CLEADON-PUMPING-STATION.csv,NZ386636,54.966,-1.399,216
CLEATOR-MOOR-WW,England,Cumberland,CLEATOR-MOOR-WW.csv,NY030133,54.506,-3.500,395
CLEETHORPES-KINGS-PARADE,England,Lincolnshire,CLEETHORPES-KINGS-PARADE.csv,TA314079,53.551,-0.018,23
CLEISH-CASTLE,Scotland,Kinross,CLEISH-CASTLE.csv,NT082979,56.165,-3.480,450
CLEOBURY-MORTIMER-MIX,England,Shropshire,CLEOBURY-MORTIMER-MIX.csv,SO687761,52.382,-2.461,600
CLEOBURY-MORTIMER-MIX,England,Shropshire,CLEOBURY-MORTIMER-MIX-2.csv,SO677759,52.380,-2.476,414
CLEOBURY-MORTIMER-MIX,England,Shropshire,CLEOBURY-MORTIMER-MIX-3.csv,SO675773,52.393,-2.479,367
CLEOBURY-MORTIMER-MIX,England,Shropshire,CLEOBURY-MORTIMER-MIX-4.csv,SO673758,52.379,-2.482,440
CLEOBURY-MORTIMER-MIX,England,Shropshire,CLEOBURY-MORTIMER-MIX-5.csv,SO673781,52.400,-2.482,410
CLEVEDON-LEWESFELL-ELTON-ROAD,England,Somerset,CLEVEDON-LEWESFELL-ELTON-ROAD.csv,ST401715,51.439,-2.863,95
CLEVEDON-TICKENHAM-ROAD,England,Somerset,CLEVEDON-TICKENHAM-ROAD.csv,ST427716,51.441,-2.825,50
CLEVEDON-WW-OLD-STREET,England,Somerset,CLEVEDON-WW-OLD-STREET.csv,ST410712,51.437,-2.850,28
CLIFDEN-KYLEMORE,Ireland/Republic of Ireland,Galway,CLIFDEN-KYLEMORE.csv,IL7813958621,53.564,-9.840,130
CLIFDEN-KYLEMORE,Ireland/Republic of Ireland,Galway,CLIFDEN-KYLEMORE-2.csv,IL7813958621,53.564,-9.840,130
CLIFTON-CASTLE-GDNS,England,Yorkshire North Riding,CLIFTON-CASTLE-GDNS.csv,SE218843,54.254,-1.667,380
CLIFTON-CECIL-ROAD,England,Gloucestershire,CLIFTON-CECIL-ROAD.csv,ST566737,51.461,-2.626,230
CLIFTON-CECIL-ROAD,England,Gloucestershire,CLIFTON-CECIL-ROAD-2.csv,ST568733,51.458,-2.622,267
CLIFTON-COLLEGE,England,Gloucestershire,CLIFTON-COLLEGE.csv,ST570738,51.462,-2.620,230
CLIFTON-COLLEGE,England,Gloucestershire,CLIFTON-COLLEGE-2.csv,ST570738,51.462,-2.620,230
CLIFTON-HAMPDEN-MANOR-HOUSE,England,Oxfordshire,CLIFTON-HAMPDEN-MANOR-HOUSE.csv,SU549956,51.657,-1.208,190
CLIFTON-OAKFIELD-ROAD,England,Gloucestershire,CLIFTON-OAKFIELD-ROAD.csv,ST577737,51.461,-2.610,200
CLIFTON-PEMBROKE-ROAD,England,Gloucestershire,CLIFTON-PEMBROKE-ROAD.csv,ST572738,51.462,-2.617,215
CLIFTON-ROYAL-YORK-CRESCENT,England,Gloucestershire,CLIFTON-ROYAL-YORK-CRESCENT.csv,ST569729,51.453,-2.622,226
CLIFTON-ROYAL-YORK-CRESCENT,England,Gloucestershire,CLIFTON-ROYAL-YORK-CRESCENT-2.csv,ST569729,51.453,-2.622,226
CLIFTON-SOUTH-PARADE,England,Gloucestershire,CLIFTON-SOUTH-PARADE.csv,ST577738,51.462,-2.610,192
CLONMEL-BRUCE-VILLA,Ireland/Republic of Ireland,Tipperary,CLONMEL-BRUCE-VILLA.csv,IS2022522832,52.357,-7.704,110
CLONMEL-GLENAM,Ireland/Republic of Ireland,Tipperary,CLONMEL-GLENAM.csv,IS2157522268,52.352,-7.684,80
CLOUGHERNEY-TYRONE,Ireland/Northern Ireland,Tyrone,CLOUGHERNEY-TYRONE.csv,IH5708591489,54.768,-7.114,420
CLUNES-KILMALLIE,Scotland,Inverness,CLUNES-KILMALLIE.csv,NN188894,56.960,-4.982,1050
CLUNES-LOCH-LOCHY-WW,Scotland,Inverness,CLUNES-LOCH-LOCHY-WW.csv,NN200885,56.952,-4.961,130
CLUNES-LOCH-LOCHY-WW,Scotland,Inverness,CLUNES-LOCH-LOCHY-WW-2.csv,NN199884,56.952,-4.963,110
CLUNIE-MANSE,Scotland,Perthshire,CLUNIE-MANSE.csv,NO109440,56.579,-3.452,180
CLUNY-CASTLE-ABERDEEN,Scotland,Aberdeenshire,CLUNY-CASTLE-ABERDEEN.csv,NJ699110,57.189,-2.498,350
CLUNY-CASTLE-ABERDEEN,Scotland,Aberdeenshire,CLUNY-CASTLE-ABERDEEN-2.csv,NJ689127,57.204,-2.516,280
CLUNY-CASTLE-INVERNESS,Scotland,Inverness,CLUNY-CASTLE-INVERNESS.csv,NN646943,57.028,-4.232,816
CLYST-HYDON,England,Devon,CLYST-HYDON.csv,ST038013,50.804,-3.366,200
CLYTHNESS,Scotland,Caithness,CLYTHNESS.csv,ND291363,58.310,-3.212,133
CLYWEDOG-ABER-BIGA,Wales,Montgomeryshire,CLYWEDOG-ABER-BIGA.csv,SN886898,52.495,-3.642,900
COBHAM,England,Surrey-stayed-Surrey,COBHAM.csv,TQ110585,51.315,-0.407,100
COBHAM,England,Surrey-stayed-Surrey,COBHAM-2.csv,TQ110585,51.315,-0.407,100
COCKBURNSPATH-REDHEUGH,Scotland,Berwickshire,COCKBURNSPATH-REDHEUGH.csv,NT822699,55.922,-2.286,288
COCKERMOUTH,England,Cumberland,COCKERMOUTH.csv,NY123306,54.663,-3.361,127
COCKERMOUTH-BRANDLINGILL,England,Cumberland,COCKERMOUTH-BRANDLINGILL.csv,NY121265,54.626,-3.363,320
COCKERMOUTH-BROUGHTON-GRANGE,England,Cumberland,COCKERMOUTH-BROUGHTON-GRANGE.csv,NY079315,54.670,-3.430,209
COCKERMOUTH-DERWENT-HOUSE,England,Cumberland,COCKERMOUTH-DERWENT-HOUSE.csv,NY118309,54.666,-3.368,144
COCKERMOUTH-DERWENT-HOUSE,England,Cumberland,COCKERMOUTH-DERWENT-HOUSE-2.csv,NY118309,54.666,-3.368,144
COCKERMOUTH-HIGHAM,England,Cumberland,COCKERMOUTH-HIGHAM.csv,NY185315,54.672,-3.265,478
COCKERMOUTH-WHINFELL,England,Cumberland,COCKERMOUTH-WHINFELL.csv,NY150254,54.617,-3.318,267
COCKERMOUTH-WHINFELL,England,Cumberland,COCKERMOUTH-WHINFELL-2.csv,NY150254,54.617,-3.318,267
COCKFIELD,England,Suffolk,COCKFIELD.csv,TL912549,52.160,0.795,270
COLCHESTER-LEXDEN-HILL-HOUSE,England,Essex,COLCHESTER-LEXDEN-HILL-HOUSE.csv,TL972252,51.890,0.864,90
COLCHESTER-LEXDEN-HILL-HOUSE,England,Essex,COLCHESTER-LEXDEN-HILL-HOUSE-2.csv,TL972252,51.890,0.864,90
COLCHESTER-LEXDEN-HILL-HOUSE,England,Essex,COLCHESTER-LEXDEN-HILL-HOUSE-3.csv,TL972252,51.890,0.864,90
COLCHESTER-LEXDEN-HILL-HOUSE,England,Essex,COLCHESTER-LEXDEN-HILL-HOUSE-4.csv,TL972252,51.890,0.864,90
COLCHESTER-SURVEYORS,England,Essex,COLCHESTER-SURVEYORS.csv,TL998248,51.886,0.902,82
COLCHESTER-SURVEYORS,England,Essex,COLCHESTER-SURVEYORS-2.csv,TL999253,51.891,0.905,87
COLDSTREAM-LOCHTON,Scotland,Berwickshire,COLDSTREAM-LOCHTON.csv,NT776389,55.643,-2.357,150
COLDSTREAM-PAWSTON,England,Northumberland,COLDSTREAM-PAWSTON.csv,NT841327,55.588,-2.254,328
COLDSTREAM-SWINTON-MANSE,Scotland,Berwickshire,COLDSTREAM-SWINTON-MANSE.csv,NT838476,55.722,-2.259,200
COLDSTREAM-THE-HIRSEL,Scotland,Berwickshire,COLDSTREAM-THE-HIRSEL.csv,NT830404,55.657,-2.272,130
COLEBROOKE,Ireland/Northern Ireland,Fermanagh,COLEBROOKE.csv,IH409446,54.349,-7.372,250
COLEBY,England,Lincolnshire,COLEBY.csv,SK977606,53.134,-0.541,270
COLEFORD-THE-COOMBS,England,Gloucestershire,COLEFORD-THE-COOMBS.csv,SO574112,51.798,-2.619,660
COLERAINE,Ireland/Northern Ireland,Londonderry,COLERAINE.csv,IC8432132425,55.132,-6.679,25
COLERAINE,Ireland/Northern Ireland,Londonderry,COLERAINE-2.csv,IC8404832082,55.129,-6.683,52
COLERAINE,Ireland/Northern Ireland,Londonderry,COLERAINE-3.csv,IC8496133351,55.140,-6.668,176
COLINSBURGH-BALCARRES,Scotland,Fife,COLINSBURGH-BALCARRES.csv,NO474044,56.229,-2.850,300
COLINSBURGH-BALCHRYSTIE,Scotland,Fife,COLINSBURGH-BALCHRYSTIE.csv,NO460030,56.217,-2.871,108
COLINSBURGH-BALCHRYSTIE,Scotland,Fife,COLINSBURGH-BALCHRYSTIE-2.csv,NO459030,56.216,-2.874,-999999
COLINTON-FERNIELAW,Scotland,Midlothian (Edinburgh),COLINTON-FERNIELAW.csv,NT210681,55.900,-3.264,500
COLINTON-FIRHILL-TANK,Scotland,Midlothian (Edinburgh),COLINTON-FIRHILL-TANK.csv,NT226699,55.916,-3.240,412
COLMONELL-KNOCKDOLIAN,Scotland,Ayrshire,COLMONELL-KNOCKDOLIAN.csv,NX122857,55.130,-4.947,170
COLWYN-BAY-BRYN-EURYN,Wales,Denbighshire,COLWYN-BAY-BRYN-EURYN.csv,SH834802,53.306,-3.751,125
COLWYN-BAY-EIRIAS-PARK,Wales,Denbighshire,COLWYN-BAY-EIRIAS-PARK.csv,SH854789,53.295,-3.721,65
COLWYN-BAY-EIRIAS-PARK,Wales,Denbighshire,COLWYN-BAY-EIRIAS-PARK-2.csv,SH847790,53.295,-3.731,8
COLWYN-BAY-EIRIAS-PARK,Wales,Denbighshire,COLWYN-BAY-EIRIAS-PARK-3.csv,SH857985,53.471,-3.723,118
COLWYN-NANT-Y-GLYN,Wales,Denbighshire,COLWYN-NANT-Y-GLYN.csv,SH852780,53.286,-3.724,180
COLZIUM,Scotland,Midlothian (Edinburgh),COLZIUM.csv,NT082586,55.812,-3.466,1100
COMBS-MOSS,England,Derbyshire,COMBS-MOSS.csv,SK059763,53.284,-1.913,1669
COMBS-RES,England,Derbyshire,COMBS-RES.csv,SK035799,53.317,-1.948,850
COMBS-RES,England,Derbyshire,COMBS-RES-2.csv,SK035799,53.317,-1.948,710
COMPTON-HOUSE,England,Sussex,COMPTON-HOUSE.csv,SU776148,50.927,-0.897,263
COMPTON-MARTIN,England,Somerset,COMPTON-MARTIN.csv,ST545573,51.313,-2.654,276
CONG-CO-MAYO,Ireland/Republic of Ireland,Mayo,CONG-CO-MAYO.csv,IM213538,53.528,-9.187,37
CONGLETON-BUGLAWTON-VICARAGE,England,Cheshire,CONGLETON-BUGLAWTON-VICARAGE.csv,SJ868635,53.168,-2.199,352
CONGLETON-BUGLAWTON-VICARAGE,England,Cheshire,CONGLETON-BUGLAWTON-VICARAGE-2.csv,SJ868635,53.168,-2.199,352
CONGLETON-SEWAGE-WORKS,England,Cheshire,CONGLETON-SEWAGE-WORKS.csv,SJ853635,53.168,-2.221,247
CONISBROUGH-FIRSBY-RES,England,Yorkshire West Riding,CONISBROUGH-FIRSBY-RES.csv,SK495958,53.457,-1.256,189
CONISTON-MONK,England,Lancashire,CONISTON-MONK.csv,SD318982,54.375,-3.051,267
CONISTON-MONK,England,Lancashire,CONISTON-MONK-2.csv,SD316981,54.374,-3.054,150
CONISTON-MONK,England,Lancashire,CONISTON-MONK-3.csv,SD319983,54.376,-3.050,305
CONISTON-MONK,England,Lancashire,CONISTON-MONK-4.csv,SD299978,54.372,-3.079,250
CONISTON-WATER-WATER-PARK,England,Lancashire,CONISTON-WATER-WATER-PARK.csv,SD292902,54.302,-3.089,180
CONSETT-PARK-FARM,England,Durham,CONSETT-PARK-FARM.csv,NZ086493,54.838,-1.868,641
CONSETT-PARK-FARM,England,Durham,CONSETT-PARK-FARM-2.csv,NZ086493,54.838,-1.868,630
CONSETT-STOCKLEY-HOUSE,England,Durham,CONSETT-STOCKLEY-HOUSE.csv,NZ129503,54.847,-1.801,642
CONWIL-ELVET-CWMTAWEL-RES,Wales,Carmarthenshire,CONWIL-ELVET-CWMTAWEL-RES.csv,SN385257,51.906,-4.349,350
COPINSAY,Scotland,Orkney,COPINSAY.csv,HY613013,58.898,-2.672,210
CORBRIDGE-HOWDEN-DENE,England,Northumberland,CORBRIDGE-HOWDEN-DENE.csv,NZ001640,54.971,-2.000,200
CORFE-CASTLE-BUCKNOWLE,England,Dorset,CORFE-CASTLE-BUCKNOWLE.csv,SY947812,50.631,-2.076,160
CORFE-CASTLE-CREECH-GRANGE,England,Dorset,CORFE-CASTLE-CREECH-GRANGE.csv,SY911823,50.640,-2.127,228
CORK-BLACKROCK,Ireland/Republic of Ireland,Cork,CORK-BLACKROCK.csv,IW7236571984,51.900,-8.402,30
CORK-HOSPITAL,Ireland/Republic of Ireland,Cork,CORK-HOSPITAL.csv,IW6737272364,51.903,-8.475,39
CORK-HOSPITAL,Ireland/Republic of Ireland,Cork,CORK-HOSPITAL-2.csv,IW6737272364,51.903,-8.475,39
CORK-ROYAL-INSTITUTION,Ireland/Republic of Ireland,Cork,CORK-ROYAL-INSTITUTION.csv,IW6769871705,51.897,-8.470,80
CORK-UNIVERSITY-COLLEGE,Ireland/Republic of Ireland,Cork,CORK-UNIVERSITY-COLLEGE.csv,IW6594971240,51.893,-8.495,65
CORK-UNIVERSITY-COLLEGE,Ireland/Republic of Ireland,Cork,CORK-UNIVERSITY-COLLEGE-2.csv,IW6594971240,51.893,-8.495,65
CORRAN-LIGHTHOUSE,Scotland,Argyll,CORRAN-LIGHTHOUSE.csv,NN016635,56.721,-5.244,13
CORRIS-ESGAIRGEILIOG-CAMP,Wales,Montgomeryshire,CORRIS-ESGAIRGEILIOG-CAMP.csv,SH759060,52.638,-3.835,246
CORSEWALL,Scotland,Wigtownshire,CORSEWALL.csv,NW980727,55.008,-5.160,48
CORSHAM,England,Wiltshire,CORSHAM.csv,ST875706,51.434,-2.181,350
CORWEN-RHUG-GDNS,Wales,Merionethshire,CORWEN-RHUG-GDNS.csv,SJ055440,52.985,-3.409,500
COTHELSTONE-HOUSE,England,Somerset,COTHELSTONE-HOUSE.csv,ST176324,51.086,-3.176,430
COTTENHAM,England,Cambridgeshire,COTTENHAM.csv,TL454684,52.294,0.131,30
COTTINGHAM,England,Yorkshire East Riding,COTTINGHAM.csv,TA046326,53.779,-0.414,26
COTTINGHAM-DUNSWELL-PUMPING-STATION,England,Yorkshire East Riding,COTTINGHAM-DUNSWELL-PUMPING-STATION.csv,TA069350,53.800,-0.378,6
COTTINGHAM-WW,England,Yorkshire East Riding,COTTINGHAM-WW.csv,TA048342,53.794,-0.411,25
COUNTESTHORPE-WIGSTON-SEWAGE-FARM,England,Leicestershire,COUNTESTHORPE-WIGSTON-SEWAGE-FARM.csv,SP597968,52.566,-1.121,257
COVENTRY-CITY-HOSPITAL,England,Warwickshire,COVENTRY-CITY-HOSPITAL.csv,SP337796,52.413,-1.506,269
COVENTRY-CITY-HOSPITAL,England,Warwickshire,COVENTRY-CITY-HOSPITAL-2.csv,SP328774,52.394,-1.519,338
COVENTRY-COUNDON,England,Warwickshire,COVENTRY-COUNDON.csv,SP328780,52.399,-1.519,340
COVENTRY-KERESLEY-GRANGE,England,Warwickshire,COVENTRY-KERESLEY-GRANGE.csv,SP314821,52.436,-1.540,413
COVENTRY-PRIORY-ROW,England,Warwickshire,COVENTRY-PRIORY-ROW.csv,SP336790,52.408,-1.508,279
COVENTRY-STOKE,England,Warwickshire,COVENTRY-STOKE.csv,SP364784,52.402,-1.466,241
COVENTRY-STOKE,England,Warwickshire,COVENTRY-STOKE-2.csv,SP361783,52.402,-1.471,267
COVESEA-SKERRIES,Scotland,Moray (Elgin),COVESEA-SKERRIES.csv,NJ204713,57.724,-3.338,32
COWBRIDGE-ASH-HALL,Wales,Glamorgan,COWBRIDGE-ASH-HALL.csv,ST010780,51.493,-3.427,315
COWBRIDGE-FONMON-CASTLE,Wales,Glamorgan,COWBRIDGE-FONMON-CASTLE.csv,ST047680,51.404,-3.371,100
COWSHILL-WELLHEADS-HUSH,England,Durham,COWSHILL-WELLHEADS-HUSH.csv,NY826404,54.758,-2.272,1690
COXLOW-HOREHAM-ROAD,England,Sussex,COXLOW-HOREHAM-ROAD.csv,TQ575168,50.929,0.240,250
CRAIGTON,Scotland,Angus (Forfar),CRAIGTON.csv,NO502383,56.535,-2.811,500
CRAIGTON,Scotland,Angus (Forfar),CRAIGTON-2.csv,NO502383,56.535,-2.811,481
CRAIL-KIRKMAY,Scotland,Fife,CRAIL-KIRKMAY.csv,NO605073,56.257,-2.639,110
